event_number, px, py, pz, E
1505 0.407726 -8.16875 2.03531 8.42836
1505 0.00337708 -0.466631 0.0901406 0.47527
1506 -3.28323 4.75498 1.05922 5.87464
1506 -3.00389 4.45445 1.10297 5.48471
1507 -1.8524 -1.12625 0.526702 2.23097
1507 -0.881802 -0.433264 0.262127 1.01686
1508 -4.64578 4.3846 1.64638 6.59686
1508 -2.9491 2.92584 1.03643 4.28157
1509 3.46093 -5.95834 -1.32883 7.01752
1509 0.506317 -0.953003 -0.243268 1.10623
1510 7.75895 4.47266 -2.53194 9.30681
1510 4.14825 2.30633 -1.40964 4.95118
1511 4.03737 5.63048 -1.89447 7.18273
1511 1.74159 2.43308 -0.726589 3.07912
1512 -6.66026 13.4292 1.88952 15.1087
1512 -0.906077 1.90026 0.304414 2.12712
1513 -4.68094 7.6768 -2.68353 9.38327
1513 -0.398559 0.69859 -0.205911 0.830227
1514 10.164 2.96078 1.75778 10.7314
1514 1.55635 0.5086 0.2696 1.65939
1515 10.0469 0.759592 -0.862665 10.1124
1515 8.68945 0.711658 -0.860053 8.76086
1516 -8.85054 9.83563 1.35244 13.3004
1516 -0.816528 0.878065 0.158379 1.20946
1517 -6.42106 7.89745 0.797134 10.2096
1517 -0.828148 0.991485 0.146329 1.30011
1518 4.35382 -3.00981 0.431188 5.31042
1518 2.98179 -2.06359 0.407642 3.64906
1519 -7.86421 15.0921 -3.53898 17.3823
1519 -1.05475 2.09293 -0.526993 2.4022
1520 0.402312 6.89809 -1.89418 7.16473
1520 0.226702 2.52591 -0.716083 2.63522
1521 0.971212 1.9406 0.135945 2.17432
1521 0.100349 0.261639 -0.0224756 0.281123
1522 -11.2765 9.88395 -4.47223 15.6478
1522 -1.00456 0.835905 -0.412262 1.37035
1523 -10.637 1.34066 -2.93737 11.1163
1523 -7.92874 1.11457 -2.16979 8.2955
1524 -0.982841 -2.14783 -0.0525723 2.36261
1524 -0.242305 -0.406634 0.0215447 0.473843
1525 -3.6642 9.19069 -0.335978 9.8999
1525 -2.75814 6.64712 -0.30082 7.20292
1526 6.8638 12.1576 1.73123 14.0683
1526 1.88581 3.38171 0.411581 3.89379
1527 -6.29373 6.17525 -0.591461 8.83712
1527 -5.12407 4.94888 -0.585679 7.14777
1528 0.585126 -12.5777 -2.74591 12.8872
1528 -0.000274834 -0.310319 -0.0521304 0.314668
1529 -0.485064 13.4353 -3.95088 14.0126
1529 -0.131285 2.47265 -0.769368 2.59291
1530 -4.5611 -11.0213 3.34248 12.3872
1530 -2.42263 -5.66927 1.65864 6.38442
1531 4.88352 -4.22336 -1.57783 6.64643
1531 1.90885 -1.61915 -0.694956 2.59775
1532 -6.71964 -9.1114 -3.08865 11.735
1532 -1.06033 -1.52888 -0.516068 1.93083
1533 -2.6009 2.05787 -0.332926 3.33322
1533 -0.793235 0.55339 -0.141254 0.977453
1534 -2.82441 0.782528 -0.534999 2.97924
1534 -0.274865 0.0334267 -0.0464491 0.280759
1535 3.15371 10.6396 1.92787 11.2634
1535 0.391208 1.16407 0.220984 1.24777
1536 5.72457 -1.36825 -1.04763 5.97832
1536 2.91061 -0.614385 -0.474347 3.01233
1537 3.52 -5.32545 -0.386417 6.39532
1537 3.55651 -5.1462 -0.344956 6.26507
1538 9.86619 8.5623 -3.52534 13.5308
1538 3.5854 3.21449 -1.27266 4.98074
1539 0.468612 -1.36053 -0.268085 1.46373
1539 0.217675 -0.646116 -0.033587 0.682625
1540 6.83782 -10.7777 0.684698 12.7822
1540 2.60827 -3.97079 0.22121 4.75596
1541 -0.829102 -8.58944 -2.67443 9.0343
1541 -0.526265 -4.97172 -1.45361 5.20653
1542 -10.0497 -3.79953 -1.98972 10.9266
1542 -4.30212 -1.6711 -0.934201 4.70888
1543 -4.70472 7.54528 0.272378 8.89606
1543 -3.93013 6.19779 0.115523 7.33974
1544 0.316695 9.59051 2.39983 9.89128
1544 0.13188 4.12038 1.12235 4.27254
1545 3.70826 0.0447265 0.725861 3.7789
1545 1.31381 -0.0639253 0.26731 1.34225
1546 -5.11645 -11.1958 -2.7767 12.6188
1546 -1.86469 -3.92739 -1.03091 4.46814
1547 -10.2706 11.7255 0.940278 15.6159
1547 -0.628114 0.744633 0.0302862 0.97464
1548 1.74018 2.38504 0.600552 3.01285
1548 1.31975 1.96221 0.399555 2.39826
1549 11.8683 -1.4517 -2.80372 12.281
1549 2.53373 -0.262078 -0.638795 2.62613
1550 -2.00851 5.97683 -1.53451 6.48933
1550 -0.276016 0.835906 -0.266293 0.919693
1551 -1.81258 -5.70673 0.507661 6.00915
1551 -1.71595 -5.57876 0.617526 5.86927
1552 2.31096 -4.67126 0.372711 5.22495
1552 1.8349 -3.83019 0.194185 4.25146
1553 -10.7497 -8.60919 -2.12724 13.9356
1553 -0.118375 -0.110979 -0.0175827 0.163212
1554 -12.3254 6.75856 4.28597 14.6957
1554 -3.94887 2.19132 1.30081 4.69974
1555 6.85678 -5.34186 0.591724 8.71211
1555 3.55935 -2.67459 0.36079 4.46683
1556 -13.9473 4.40283 3.02922 14.9362
1556 -1.1229 0.393571 0.236673 1.21318
1557 -6.82683 -2.0612 -2.02379 7.41282
1557 -0.299438 -0.0997615 -0.0618601 0.321624
1558 -2.67397 -9.52614 -2.10234 10.1152
1558 -0.213575 -0.795355 -0.136505 0.834768
1559 -4.52769 3.95971 -0.862968 6.07651
1559 -1.86006 1.68377 -0.436782 2.5467
1560 -4.31028 -5.86053 -1.66773 7.46362
1560 -1.47692 -2.12551 -0.635002 2.66502
1561 -11.1734 3.49253 -1.64429 11.8214
1561 -3.49294 1.17087 -0.523713 3.721
1562 -13.7809 -7.51039 -2.40033 15.8771
1562 -2.28531 -1.25097 -0.453962 2.64455
1563 0.567578 8.62417 2.20128 8.91875
1563 0.120657 1.40659 0.31146 1.4457
1564 -8.83935 -0.664945 1.88448 9.06242
1564 -7.43155 -0.550115 1.45823 7.59322
1565 6.59352 3.67614 2.18934 7.86013
1565 4.14339 2.27669 1.47841 4.95345
1566 4.8815 11.2815 1.75673 12.4173
1566 1.68311 3.74538 0.533453 4.14068
1567 -3.12088 4.08237 1.21057 5.27931
1567 -2.00065 2.74643 0.879388 3.50982
1568 1.2604 5.38874 1.22459 5.66805
1568 1.17776 4.60241 1.13012 4.88329
1569 -5.40338 -1.06539 0.757827 5.55931
1569 -1.83367 -0.405437 0.325213 1.9059
1570 4.83494 0.755735 -1.1042 5.01667
1570 2.05651 0.235503 -0.489851 2.12712
1571 -2.88396 8.2226 2.15395 8.97596
1571 -0.39088 1.25768 0.348776 1.36242
1572 1.3618 1.99976 0.447977 2.46053
1572 0.996253 1.59119 0.444161 1.92916
1573 4.8142 -9.13626 -1.81539 10.4854
1573 0.0574602 -0.120701 -0.0382399 0.139042
1574 -3.44844 -5.98304 -0.373506 6.91578
1574 -1.306 -2.43109 -0.127431 2.76263
1575 2.30847 0.586167 -0.53552 2.44119
1575 0.598985 0.0905647 -0.102889 0.614468
1576 1.28355 3.81137 -0.128696 4.02375
1576 1.11885 3.17318 0.0062606 3.36466
1577 -0.096618 11.3914 2.13958 11.591
1577 -0.103284 3.51659 0.676206 3.58251
1578 6.42268 0.701702 -0.950507 6.53044
1578 1.44134 0.183325 -0.154662 1.46116
1579 -3.26104 -0.340609 0.669548 3.34644
1579 -2.17545 -0.159794 0.534919 2.24594
1580 7.33272 12.2805 3.44597 14.7123
1580 0.248914 0.434435 0.0964879 0.509904
1581 -7.70553 -2.60675 -0.1066 8.13522
1581 -7.12722 -2.2745 -0.0950701 7.48196
1582 -7.92724 9.51357 -1.62448 12.4895
1582 -0.0654166 0.0785147 -0.00111364 0.102201
1583 0.724542 12.3331 1.21285 12.4138
1583 0.117716 1.51696 0.187397 1.53301
1584 5.75415 -0.411463 -0.478198 5.78863
1584 0.442923 -0.0205495 -0.0727639 0.449331
1585 -10.3321 7.36718 -1.57724 12.7873
1585 -0.159594 0.113504 -0.00751999 0.195985
1586 4.22937 3.11182 -0.334594 5.26146
1586 2.00437 1.59156 -0.158316 2.5643
1587 2.49313 1.93007 0.263897 3.16394
1587 0.895736 0.796641 0.116514 1.20439
1588 5.85514 -2.32435 0.766385 6.34607
1588 2.91681 -1.11758 0.292158 3.13722
1589 0.643367 -7.74776 1.85809 7.99338
1589 0.498577 -7.59788 1.79808 7.82365
1590 -0.1099 -1.67364 0.0183004 1.67734
1590 -0.0822984 -0.485109 0.0584362 0.495498
1591 10.9119 2.80681 -0.206007 11.269
1591 1.63614 0.466629 -0.00308031 1.70138
1592 -3.59535 11.3893 1.36949 12.0215
1592 -0.413389 1.25012 0.192422 1.33068
1593 -5.47399 -4.20294 -1.26028 7.01552
1593 -2.60769 -2.10069 -0.664735 3.41392
1594 -7.15784 3.81851 2.08652 8.37671
1594 -5.80129 3.10281 1.56704 6.76299
1595 -6.63556 -4.08388 -0.194067 7.794
1595 -1.81037 -1.03666 -0.0292446 2.08638
1596 -2.32568 6.86144 -1.6128 7.42221
1596 -0.615816 1.65732 -0.349949 1.80233
1597 0.822232 1.74795 -0.221125 1.9443
1597 0.308336 0.512694 -0.024319 0.598763
1598 4.75832 -0.967978 -0.596085 4.89223
1598 0.890603 -0.231687 -0.144911 0.931585
1599 -2.10208 2.23458 -0.692996 3.14521
1599 -1.30713 1.52938 -0.400745 2.05138
1600 3.83863 11.6244 0.0419074 12.2419
1600 2.28132 6.66376 -0.0436783 7.04358
1601 1.49165 -3.04889 0.26996 3.40494
1601 1.08068 -2.24861 0.0838481 2.49623
1602 -2.28618 -9.66539 2.64897 10.2793
1602 -1.58452 -7.03872 1.83708 7.44508
1603 11.0728 2.97815 0.883794 11.5004
1603 1.76081 0.420297 0.124402 1.81454
1604 1.06083 -3.03202 0.777663 3.30504
1604 0.573535 -1.48931 0.470473 1.66383
1605 1.87964 -2.19697 -0.556196 2.94433
1605 1.32358 -1.67169 -0.32609 2.15702
1606 1.87229 -8.73739 0.0973861 8.93627
1606 1.75393 -8.65803 0.00578104 8.8339
1607 2.56716 14.679 1.22692 14.9522
1607 0.659033 3.39133 0.286729 3.46665
1608 5.05277 9.74361 -2.95014 11.3654
1608 2.94615 5.87182 -1.70719 6.78768
1609 5.97775 -0.203112 1.60936 6.19393
1609 2.42841 -0.0127844 0.601372 2.5018
1610 1.9321 1.5371 -0.337614 2.49192
1610 0.722765 0.500473 -0.176515 0.896672
1611 -6.71736 -11.3069 2.48562 13.3846
1611 -1.339 -2.20523 0.543045 2.63645
1612 -1.62592 0.108753 0.208044 1.64278
1612 -1.58175 0.106995 0.0687891 1.58686
1613 8.8891 6.12403 0.837214 10.8269
1613 2.68195 1.84073 0.178257 3.25775
1614 6.0503 -0.844447 -1.72915 6.34895
1614 5.49319 -0.667309 -1.48067 5.72825
1615 11.6109 2.07586 1.1971 11.8556
1615 0.832786 0.144261 0.0498219 0.846656
1616 -3.44174 1.39846 0.504792 3.74914
1616 -1.3049 0.492984 0.265708 1.42
1617 4.20427 -0.782052 -1.02978 4.39862
1617 2.96491 -0.436603 -0.721985 3.08262
1618 13.4652 5.43798 3.60072 14.9616
1618 3.7948 1.61004 1.0249 4.24772
1619 0.336327 7.20853 -1.71373 7.41706
1619 0.362543 5.28911 -1.26214 5.44969
1620 -7.71574 -4.38387 -2.47834 9.21375
1620 -0.501771 -0.278825 -0.125388 0.587571
1621 2.10581 13.5043 -3.10995 14.0168
1621 0.558697 4.05295 -0.945702 4.19916
1622 -12.6056 -4.06472 0.933177 13.2776
1622 -1.25961 -0.387913 0.0539268 1.31909
1623 10.8129 3.73341 -2.08342 11.6275
1623 1.57407 0.54415 -0.355827 1.70306
1624 12.6781 -2.98403 1.01512 13.064
1624 4.68585 -1.01916 0.381715 4.81057
1625 6.57623 -4.52832 -1.78084 8.18071
1625 1.60007 -1.15029 -0.494875 2.03183
1626 2.36104 -1.06208 0.320025 2.60863
1626 1.17082 -0.625116 0.128183 1.33343
1627 0.81973 -9.00798 -1.59568 9.18487
1627 0.483316 -5.15617 -0.811042 5.24189
1628 8.55638 1.98036 -0.875784 8.82613
1628 7.58969 1.86058 -0.856818 7.86125
1629 0.902962 2.10777 0.0561562 2.29373
1629 0.505752 1.0545 -0.0539857 1.17076
1630 0.618592 4.32307 -0.0936449 4.36811
1630 0.0277787 0.523234 -0.0141494 0.524162
1631 -10.9749 -0.313565 -0.815261 11.0096
1631 -5.13181 -0.218583 -0.3234 5.14663
1632 -3.16832 -7.78127 1.99538 8.63528
1632 -0.981109 -2.61587 0.661294 2.871
1633 7.79876 -1.59692 -2.23417 8.26815
1633 3.57247 -0.67286 -1.09402 3.79634
1634 -6.16854 13.5837 -0.608812 14.9311
1634 -0.192412 0.444615 -0.0425528 0.486329
1635 0.728625 4.78284 1.37106 5.02854
1635 0.233807 1.82583 0.59562 1.9347
1636 -0.00707143 10.3554 0.487252 10.3669
1636 0.0100222 2.69629 0.194836 2.70334
1637 7.88066 -2.84314 1.78738 8.56639
1637 5.4679 -1.88499 1.31173 5.93058
1638 -5.93176 7.13477 0.408898 9.28752
1638 -3.95355 4.58608 0.280087 6.06144
1639 4.41068 -8.94864 0.925039 10.0194
1639 1.46725 -3.1545 0.336178 3.49524
1640 2.53621 -8.74176 -2.27728 9.38279
1640 0.460126 -1.67732 -0.490229 1.80705
1641 0.250976 2.53593 -0.326656 2.56917
1641 0.211062 1.9814 -0.136429 1.99728
1642 -1.71907 0.278616 -0.407202 1.78847
1642 -0.258996 0.0484675 -0.00903857 0.263647
1643 2.80023 7.01784 0.0111868 7.55589
1643 0.656716 1.6163 -0.061354 1.7457
1644 7.84328 3.67859 -1.01671 8.72254
1644 4.15918 1.92394 -0.633725 4.62622
1645 -1.2059 -0.192744 0.00877823 1.22124
1645 -0.879561 -0.0904068 0.110185 0.891034
1646 3.3307 -5.41568 0.38835 6.36977
1646 0.126542 -0.235028 0.0394407 0.269826
1647 -2.14367 12.2081 2.63037 12.6709
1647 -0.494004 3.19325 0.706969 3.30767
1648 -5.60037 -6.93655 2.57274 9.27895
1648 -5.20789 -6.52175 2.53642 8.72289
1649 4.66185 8.91202 1.66366 10.1943
1649 4.24103 8.36777 1.50165 9.50057
1650 5.7381 4.87468 0.533144 7.54801
1650 5.26708 4.33064 0.549911 6.84098
1651 -9.19912 -13.355 2.46718 16.4033
1651 -0.903469 -1.26257 0.267743 1.57544
1652 13.0303 -5.72358 2.66568 14.4795
1652 0.77757 -0.37732 0.156009 0.878251
1653 -16.6261 0.909583 -4.36119 17.2127
1653 -0.0906988 0.0149354 -0.0229883 0.0947513
1654 -1.44667 -3.2626 0.554171 3.61172
1654 -0.0740921 -0.15197 -0.00254838 0.169089
1655 -5.16012 2.77312 0.393435 5.87127
1655 -4.47282 2.35484 0.22156 5.05969
1656 -1.3676 14.5258 3.64693 15.039
1656 -0.0594151 1.00071 0.257942 1.03513
1657 -9.29361 -5.24359 3.16422 11.1301
1657 -1.81876 -1.07825 0.668175 2.21743
1658 2.21236 3.08586 -0.542258 3.83551
1658 1.25612 1.6167 -0.353118 2.07756
1659 7.77908 -7.78727 -0.0655561 11.0073
1659 1.11939 -1.1869 -0.0321424 1.63181
1660 -5.39157 -3.87947 1.45804 6.80038
1660 -1.60494 -1.20981 0.502127 2.07162
1661 0.624948 -3.78454 0.712133 3.90134
1661 0.482555 -2.43366 0.385754 2.51085
1662 0.115797 -9.44687 -2.2708 9.71665
1662 0.0555333 -2.01277 -0.539827 2.08465
1663 9.78616 -4.43299 0.292207 10.7474
1663 1.01438 -0.413843 0.0410996 1.09632
1664 -1.5304 -0.783887 0.160111 1.72692
1664 -1.388 -0.674846 0.268583 1.56656
1665 -3.45925 -2.60121 -0.840052 4.40889
1665 -1.49419 -1.03058 -0.305569 1.84067
1666 7.33581 5.67206 -1.96982 9.4798
1666 5.3065 3.95893 -1.40201 6.7674
1667 6.32739 -4.89696 -1.38665 8.12028
1667 0.204282 -0.136644 -0.0594184 0.252851
1668 -0.942482 -3.71585 -1.08622 3.98443
1668 -0.774392 -2.99757 -1.0032 3.25446
1669 9.17697 -14.4398 -2.59416 17.3047
1669 0.137002 -0.202027 -0.051639 0.249501
1670 5.85126 14.5277 4.41556 16.2723
1670 1.35334 3.33857 0.94907 3.72536
1671 6.59661 -5.29191 -1.96369 8.68192
1671 0.08902 -0.0918911 -0.0251941 0.130397
1672 3.622 5.10779 -0.771259 6.30898
1672 2.05349 3.07053 -0.43165 3.71905
1673 1.81095 -6.29381 0.604226 6.57698
1673 1.47032 -5.03655 0.364585 5.25943
1674 0.677522 -2.62418 -0.0548778 2.71079
1674 0.0812066 -0.172159 -0.00511552 0.190419
1675 -7.07109 3.79141 1.31983 8.13124
1675 -6.41825 3.52831 1.0998 7.40625
1676 10.3544 6.58721 -1.12609 12.3237
1676 5.80198 3.67314 -0.529932 6.88736
1677 -0.645957 3.74158 0.80678 3.88169
1677 0.00359231 0.0971546 0.0128396 0.0980652
1678 5.41284 9.30912 -2.24599 11.0001
1678 4.13683 7.30966 -1.82113 8.59424
1679 15.421 -2.25038 -4.51138 16.2241
1679 0.65383 -0.11503 -0.213069 0.697226
1680 -1.92778 -8.17419 0.230006 8.40159
1680 -0.770982 -3.08035 0.0161683 3.17541
1681 9.33386 -6.979 1.48413 11.7486
1681 6.63985 -4.95053 0.94065 8.33548
1682 -8.84674 0.525946 -1.42806 8.97668
1682 -5.2942 0.335671 -0.958609 5.39075
1683 -7.6306 2.66445 -0.868682 8.12896
1683 -5.47595 2.03356 -0.631609 5.8754
1684 7.90117 1.78627 0.352232 8.10822
1684 6.31583 1.35588 0.378983 6.47083
1685 2.41514 -2.34247 -0.244275 3.37338
1685 2.2349 -2.34692 -0.266745 3.25176
1686 5.37944 -5.55671 1.64814 7.9077
1686 1.79623 -1.95596 0.603745 2.72337
1687 -4.22564 4.68209 -0.419394 6.32091
1687 -1.1399 1.16688 -0.0847462 1.63345
1688 -3.29993 10.7879 -1.32348 11.3587
1688 -1.56499 4.81526 -0.614839 5.10038
1689 -5.63506 -5.81973 -0.284821 8.10581
1689 -2.07034 -2.12129 -0.0234022 2.96424
1690 -6.38717 -7.9111 -0.132545 10.1685
1690 -3.79255 -4.73072 0.0230723 6.06331
1691 4.12038 0.298076 0.109862 4.1326
1691 2.93635 0.129965 0.15695 2.94341
1692 3.94173 -0.446354 1.14831 4.12979
1692 0.505537 -0.105533 0.157882 0.540029
1693 -1.15036 12.7346 -3.14802 13.1683
1693 -0.0326365 0.580287 -0.164787 0.604114
1694 6.97895 3.08892 -1.4088 7.76092
1694 5.48502 2.42066 -1.22841 6.11997
1695 -0.288342 10.7139 -1.99037 10.901
1695 -0.107685 2.47091 -0.510346 2.52536
1696 -3.7384 2.52893 -0.261423 4.521
1696 -0.0874947 0.0385815 -0.0152031 0.0968245
1697 -6.82217 12.1849 0.338872 13.9688
1697 -1.75465 3.06426 0.144442 3.53403
1698 3.15416 -1.57353 -0.982984 3.65937
1698 0.269827 -0.109329 -0.114413 0.312809
1699 -1.05509 -8.93471 0.996083 9.05176
1699 -0.067723 -0.710621 0.113797 0.722854
1700 -0.650314 4.07167 0.536877 4.15808
1700 -0.385959 1.8402 0.25128 1.89696
1701 -4.81988 -4.51939 1.71701 6.82673
1701 -1.29893 -1.13528 0.482957 1.79146
1702 4.48394 -4.01692 -1.59045 6.22663
1702 0.415014 -0.355135 -0.184742 0.576617
1703 18.7894 4.43273 -3.37672 19.5983
1703 0.258748 0.0772334 -0.049783 0.274579
1704 5.62787 3.16797 -1.15072 6.55996
1704 0.656368 0.332568 -0.164011 0.75387
1705 5.94133 9.31821 -2.32236 11.2926
1705 1.2841 2.11074 -0.481502 2.51714
1706 -1.89701 13.8985 -0.506729 14.0366
1706 -0.104601 0.884639 -0.00215521 0.890805
1707 -4.79272 -9.94164 -1.61738 11.1545
1707 -0.387494 -0.719245 -0.119428 0.825669
1708 0.861893 1.44985 0.00107263 1.68669
1708 0.833868 1.25611 0.10432 1.5113
1709 -2.92676 -10.681 1.7224 11.2079
1709 -0.785416 -3.01827 0.425109 3.14763
1710 6.89943 -1.22703 1.05643 7.08687
1710 2.13139 -0.317458 0.280572 2.17309
1711 -1.70525 -8.29587 -0.842538 8.51113
1711 -1.53384 -7.94228 -0.714597 8.12054
1712 -0.804885 2.72316 0.716997 2.92874
1712 -0.169873 0.712053 0.243595 0.771501
1713 1.90783 -7.47825 -0.167532 7.71959
1713 0.735006 -2.58382 -0.0890083 2.6878
1714 -8.01822 0.513534 -1.26896 8.13424
1714 -0.827177 0.0325922 -0.169618 0.845017
1715 -5.47957 -2.53206 0.580831 6.06419
1715 -4.36048 -2.03218 0.34301 4.82299
1716 -2.59888 3.09024 0.0625721 4.03828
1716 -0.852812 1.13835 0.0254779 1.4226
1717 1.3319 0.547966 -0.331095 1.47778
1717 0.758837 0.418972 -0.164131 0.882219
1718 -6.02557 -5.45616 -1.98534 8.36772
1718 -4.17471 -3.7519 -1.25771 5.75212
1719 -10.734 -5.12596 1.6534 12.0095
1719 -0.606165 -0.256665 0.079937 0.663101
1720 11.8269 0.699723 1.43567 11.9342
1720 7.35964 0.519535 0.82807 7.42428
1721 3.34859 -6.4106 -1.46748 7.37986
1721 0.153943 -0.255321 -0.0397589 0.300779
1722 -2.76421 2.66195 0.598684 3.88397
1722 -0.158746 0.199617 0.0312106 0.256947
1723 -7.6318 -2.7568 -2.40091 8.46219
1723 -1.37087 -0.469857 -0.374999 1.49689
1724 1.76658 -2.28721 -0.165956 2.89476
1724 1.48429 -1.75534 -0.0675853 2.29976
1725 5.99679 -5.14522 -0.168041 7.90336
1725 1.88181 -1.71553 -0.0548128 2.54701
1726 6.71653 -8.94094 -2.39729 11.4367
1726 4.24868 -5.73947 -1.43337 7.28336
1727 1.55635 8.51632 -1.90197 8.86382
1727 0.994748 5.75986 -1.38177 6.00623
1728 5.65574 0.618883 0.707841 5.73336
1728 0.110015 0.016175 0.0326457 0.115891
1729 8.93636 -2.67718 0.301357 9.33363
1729 5.59406 -1.72862 0.0948624 5.85582
1730 -4.84256 -1.40848 -1.09178 5.16006
1730 -4.59504 -1.25245 -1.1371 4.89653
1731 -3.15679 0.154755 -0.177104 3.16554
1731 -1.80893 0.150623 -0.183416 1.82443
1732 12.917 0.73025 2.41749 13.1616
1732 0.658926 0.0328541 0.154099 0.677502
1733 11.4123 -4.20573 -2.9958 12.5261
1733 4.08725 -1.43257 -1.0243 4.45051
1734 -4.97096 -9.59936 2.89727 11.1916
1734 -2.53356 -5.05233 1.58141 5.86906
1735 1.15628 2.09619 0.453893 2.4366
1735 0.168326 0.217577 0.0697025 0.283781
1736 4.20042 3.98993 0.039506 5.7935
1736 1.66947 1.5274 0.0884017 2.26449
1737 9.57151 -4.69031 3.2486 11.143
1737 6.85578 -3.29265 2.21684 7.92197
1738 0.0925085 -2.80891 -0.359712 2.83336
1738 0.0847124 -1.30344 -0.0848085 1.30894
1739 2.44175 2.08938 -0.876125 3.33095
1739 0.39307 0.268788 -0.137671 0.495686
1740 3.15965 -0.822893 -0.160518 3.26899
1740 2.82021 -0.851975 -0.0855621 2.94733
1741 -0.605258 -7.5243 0.0778272 7.54901
1741 -0.611193 -6.42413 0.148484 6.45485
1742 -7.17868 -7.50393 -0.786281 10.4144
1742 -1.37801 -1.5232 -0.137307 2.05862
1743 -5.25781 -2.37367 0.0600065 5.7691
1743 -4.45756 -1.99599 -0.0724899 4.88457
1744 2.38354 -8.6667 1.28242 9.07951
1744 1.99055 -7.70041 1.16779 8.0388
1745 3.97959 -7.60797 1.36386 8.69358
1745 2.76362 -5.24062 0.829535 5.98247
1746 -3.01715 11.0482 1.37675 11.5352
1746 -1.34303 5.17633 0.705572 5.39406
1747 2.09411 0.650611 0.00337861 2.19285
1747 0.791421 0.292579 -0.0696119 0.846638
1748 2.75764 -6.22626 1.89821 7.06924
1748 0.016778 -0.0414809 0.0241789 0.0508604
1749 12.6736 -9.59722 1.61475 15.9792
1749 0.85317 -0.674107 0.0830157 1.09051
1750 -10.9233 -9.72635 -3.61103 15.0652
1750 -1.38317 -1.27527 -0.501419 1.94702
1751 4.57789 0.649712 0.574566 4.65933
1751 3.1204 0.540361 0.336964 3.18472
1752 6.5324 -0.277651 -0.0258244 6.53835
1752 5.13924 -0.127992 -0.0987879 5.14178
1753 6.57209 4.2863 -0.358506 7.85451
1753 4.84506 3.28613 -0.316747 5.8629
1754 -0.685064 -3.41927 1.03598 3.63786
1754 0.00131156 -0.118433 0.0320072 0.122689
1755 -5.15791 1.5506 1.07515 5.49221
1755 -3.62267 1.16388 0.670067 3.86359
1756 1.6887 4.50785 -1.31028 4.98891
1756 0.546552 1.66661 -0.439713 1.80822
1757 -6.99096 1.65084 0.0744164 7.18362
1757 -3.60304 0.930921 -0.0194145 3.72141
1758 0.864588 2.61668 0.540271 2.80828
1758 0.161835 0.480317 0.159018 0.531208
1759 8.25328 -6.15637 -3.18008 10.7764
1759 3.00684 -2.23437 -1.07235 3.8966
1760 -7.35672 -6.22277 -1.43504 9.74184
1760 -3.68347 -3.13058 -0.816067 4.9025
1761 -0.930819 -1.13593 0.138452 1.47511
1761 -0.734305 -0.727084 0.0611104 1.03518
1762 6.02074 11.2296 3.24471 13.1485
1762 0.835217 1.59426 0.507722 1.87004
1763 -1.61661 -6.52981 -1.93111 6.99865
1763 -1.01122 -4.37872 -1.20221 4.652
1764 -5.00346 10.5462 -0.357786 11.6784
1764 -0.764057 1.51209 -0.0813701 1.69612
1765 3.68716 -0.761667 -0.237655 3.7725
1765 2.19294 -0.472548 -0.0391032 2.24362
1766 2.79172 -0.322667 -0.0841862 2.81156
1766 0.287695 0.00737513 -0.0237716 0.28877
1767 -12.6673 -0.260748 -1.59285 12.7697
1767 -2.07816 -0.0487375 -0.206646 2.08898
1768 -2.13692 1.60618 -0.0522896 2.67376
1768 -1.82626 1.36291 0.0798057 2.28015
1769 10.4512 -1.41706 2.71922 10.8917
1769 4.96529 -0.690515 1.19824 5.15429
1770 -1.43612 -2.06334 0.0561404 2.51455
1770 -0.0141516 -0.0552466 0.0028608 0.057102
1771 5.69838 -2.32646 -0.0738958 6.15544
1771 3.18818 -1.29383 -0.142004 3.44364
1772 1.84885 6.45676 1.45815 6.87271
1772 0.244575 0.930558 0.25679 0.995839
1773 4.52506 -1.22002 -1.27942 4.85814
1773 0.995849 -0.297069 -0.224753 1.06324
1774 1.58573 5.17237 0.0306093 5.41007
1774 0.223992 0.794678 0.0539759 0.827405
1775 1.15108 0.639098 0.162244 1.32656
1775 0.922787 0.405454 0.197192 1.02704
1776 -1.78321 -7.2762 -0.536388 7.5107
1776 -0.344246 -1.28991 -0.1458 1.343
1777 8.43474 -3.74581 0.676187 9.25382
1777 4.09325 -1.71548 0.329383 4.4504
1778 -3.81103 5.70023 -1.03141 6.934
1778 -1.02387 1.45602 -0.323012 1.80904
1779 -9.31835 4.60692 -2.62547 10.7214
1779 -8.51329 4.07271 -2.34189 9.72355
1780 -9.06227 10.199 -2.28948 13.8343
1780 -3.10748 3.47902 -0.861974 4.74374
1781 -2.00337 8.50649 1.51437 8.86945
1781 -0.762678 3.56764 0.587895 3.69532
1782 -10.2081 -2.22146 1.51102 10.5557
1782 -4.62096 -1.04449 0.768756 4.7995
1783 11.0169 -4.458 -3.35214 12.3484
1783 1.82416 -0.750121 -0.612489 2.06528
1784 2.38806 -8.03366 -1.1485 8.45941
1784 0.0618728 -0.243479 -0.013243 0.251566
1785 9.3778 -2.62566 -0.37978 9.74585
1785 2.48005 -0.627376 -0.0748071 2.55926
1786 -3.4351 -8.06303 -1.30579 8.86101
1786 -2.98282 -6.71834 -1.15032 7.44019
1787 5.55433 -7.74237 2.00247 9.73678
1787 0.44631 -0.616362 0.121284 0.770587
1788 4.6591 6.34518 -0.467981 7.8859
