event_number, px, py, pz, E
147 -1.2788 -4.47726 1.13862 4.7935
147 -0.72701 -2.90853 0.776621 3.09697
147 9.82925 -2.74685 -2.35927 10.475
147 0.73186 -0.167552 -0.182262 0.772601
147 4.21861 -7.62047 0.628742 8.7329
147 3.36785 -6.20709 0.40372 7.07343
147 -2.65013 -11.8385 1.40433 12.2125
147 -0.85782 -3.59493 0.481787 3.72713
147 -7.64923 -7.3525 -1.26679 10.6853
147 -6.45978 -6.15661 -1.18424 9.00195
147 -2.20328 -0.830637 0.315539 2.37571
147 -2.00097 -0.786575 0.162024 2.15611
147 -4.29619 -0.60739 0.918883 4.43515
147 -2.44998 -0.285604 0.606555 2.54006
147 -9.01366 11.1142 0.0265717 14.3099
147 -0.672739 0.789593 -0.024311 1.03761
147 -7.00334 -14.0771 2.64526 15.944
147 -0.698784 -1.46779 0.240054 1.64327
147 1.05344 12.8542 -0.933479 12.9311
147 0.17321 2.84082 -0.228219 2.85523
147 -7.00577 11.6523 -0.717949 13.6151
147 -1.39778 2.23027 -0.105004 2.63419
147 2.55202 3.56595 1.30383 4.5748
147 0.742525 0.917739 0.35759 1.23347
147 -0.979216 1.56147 -0.593899 1.93643
147 -0.13348 0.260463 -0.0455264 0.296194
147 3.72726 4.85023 0.574805 6.14391
147 0.0628841 0.0835929 0.0277275 0.108217
147 6.53283 8.07296 1.04482 10.4375
147 5.15287 6.27939 0.923509 8.17531
147 -1.74512 2.16729 -0.835951 2.90541
147 -1.07613 1.33743 -0.405953 1.76397
147 -3.38042 -8.14514 2.65628 9.21012
147 -0.446595 -0.956955 0.307875 1.1
147 7.01185 -8.33362 0.829414 10.9226
147 1.37504 -1.54295 0.156008 2.07262
147 3.67034 -3.0665 -0.40885 4.80021
147 1.07933 -0.814783 -0.0891894 1.35528
147 6.09472 -3.48615 1.71256 7.22715
147 1.40784 -0.877258 0.384068 1.70268
147 4.94997 1.60005 -0.78757 5.26143
147 1.19152 0.444751 -0.228188 1.29213
148 -4.34758 -10.7697 0.388108 11.6206
148 -1.56369 -3.9105 0.0606191 4.21198
148 5.92165 1.21999 1.35389 6.19575
148 1.93532 0.359829 0.372455 2.00341
148 2.79887 -6.81828 -1.30537 7.48509
148 0.962441 -2.4965 -0.532197 2.72801
148 1.55345 5.79424 -1.78282 6.25819
148 0.430343 1.3969 -0.475371 1.53705
148 -6.33948 -8.98625 1.86815 11.1549
148 -2.57937 -3.78882 0.821135 4.65646
148 1.27755 -2.4783 -0.0696512 2.78907
148 0.184593 -0.409125 -0.0602093 0.452861
148 15.2413 7.95321 -2.64052 17.3932
148 0.38717 0.205909 -0.0458953 0.440914
148 -0.744033 -3.38913 0.505338 3.50645
148 -0.252283 -1.57563 0.229295 1.61209
148 -11.8959 1.1235 1.1575 12.0048
148 -0.909559 0.0503707 0.0764854 0.914158
148 -8.0297 9.083 -2.1647 12.3151
148 -0.205914 0.254293 -0.0411601 0.329788
148 -0.56475 -5.62525 -0.92604 5.72887
148 -0.416844 -4.64083 -0.877338 4.74139
148 5.35897 7.63953 -1.62577 9.47228
148 3.97963 5.66532 -1.08843 7.00842
148 -0.333969 -4.09018 0.800294 4.1811
148 -0.00876423 -0.520292 0.13671 0.538024
148 -3.35949 6.99332 -1.58429 7.9185
148 -1.54866 3.02655 -0.667487 3.46467
148 2.61557 -5.1617 0.551603 5.8128
148 0.915898 -1.97705 0.239226 2.19199
148 3.90793 4.57558 -1.1135 6.11945
148 3.71155 4.40829 -1.19445 5.88518
148 -10.0108 0.439455 2.35727 10.2939
148 -0.0079284 -0.0032197 0.000497346 0.00857166
148 1.04335 -1.6499 -0.0506431 1.95277
148 0.480388 -0.601677 -0.0258072 0.77036
148 -13.6101 -7.12766 -0.666347 15.378
148 -1.95066 -1.07955 -0.0989097 2.23166
148 8.13142 4.99902 0.546921 9.56082
148 5.88509 3.58276 0.505684 6.90841
148 -4.53336 8.76183 -0.567094 9.88143
148 -2.62393 5.29875 -0.338088 5.9225
148 3.2021 -4.569 1.28171 5.72468
148 1.68182 -2.52786 0.628768 3.10063
148 -10.457 4.49022 -2.52359 11.6568
148 -4.41273 1.81147 -1.01469 4.8768
148 -5.71282 16.1938 -3.07417 17.4449
148 -0.0172531 0.0545575 -0.0180315 0.0599944
148 -4.52675 5.73878 1.84651 7.53887
148 -0.639145 0.758946 0.290299 1.03382
149 13.2385 -2.06082 -2.79677 13.6868
149 3.10879 -0.521148 -0.713441 3.2319
149 -5.91215 -14.5543 -4.39694 16.313
149 -0.705676 -1.75229 -0.577144 1.97524
149 7.1926 -9.87937 2.01525 12.3853
149 3.92318 -5.55681 1.10289 6.891
149 5.12919 -3.54146 1.79751 6.48703
149 1.36361 -1.00498 0.537759 1.77725
149 2.95735 4.56344 -1.31037 5.59356
149 1.0959 1.80909 -0.565868 2.18952
149 1.54361 -7.91996 -1.85927 8.28042
149 1.11704 -5.98873 -1.29471 6.22807
149 -9.77132 10.6355 -3.26598 14.8074
149 -3.42443 3.63196 -1.17625 5.12849
149 0.0676732 -5.22312 -1.48014 5.42922
149 0.0995105 -3.98693 -1.24254 4.17725
149 7.62367 -6.73735 -0.309367 10.1788
149 6.96889 -6.21643 -0.405908 9.34741
149 -9.94291 8.42836 2.81975 13.336
149 -0.907249 0.761792 0.297677 1.22149
149 -2.79472 1.90321 -0.980296 3.52046
149 -0.0840388 0.0560775 -0.00563761 0.101188
149 -0.48037 5.17237 1.31937 5.35956
149 -0.183985 1.38986 0.310963 1.43605
149 10.374 5.01667 -3.03225 11.9156
149 0.479298 0.209472 -0.116464 0.535882
149 12.4555 -2.03435 -3.05247 12.9845
149 3.62168 -0.637868 -0.947902 3.79763
149 9.90593 8.95347 -3.32236 13.7597
149 2.36892 2.17948 -0.862766 3.33261
149 -4.14694 8.43525 1.59475 9.53383
149 -2.58527 5.03282 0.927306 5.73348
149 -2.70646 1.0445 0.714405 2.98769
149 -1.61269 0.660972 0.531093 1.82201
149 1.89666 5.2709 -0.90378 5.6742
149 0.299454 0.85399 -0.200731 0.926965
149 -2.47264 14.8626 -4.10623 15.6164
149 -0.350099 2.10194 -0.633519 2.22308
149 -1.40944 3.68711 -0.356523 3.96338
149 -0.419747 1.19053 -0.0450601 1.26316
149 -7.84532 -13.2276 0.542108 15.3887
149 -0.958933 -1.57164 0.105564 1.84411
149 1.05255 -12.7279 -2.91723 13.1003
149 0.452141 -6.25547 -1.36214 6.418
149 -2.4395 0.371326 0.724549 2.57177
149 -0.0549455 0.00211175 0.0374121 0.0665066
149 -6.79585 7.43267 -1.52358 10.1858
149 -2.39332 2.50038 -0.521263 3.50023
149 2.20584 -6.6126 1.88614 7.22148
149 0.139217 -0.350376 0.1262 0.397582
150 -4.41601 -0.562715 -1.36217 4.65545
150 -0.0435364 -0.00691638 2.55848e-05 0.0440824
150 3.63193 1.17298 -1.03455 3.95438
150 3.00891 0.855826 -0.902466 3.25583
150 -0.753567 -1.10086 0.260416 1.35925
150 -0.524532 -0.74732 0.0660908 0.915418
150 -1.24692 1.63392 -0.47589 2.10973
150 -0.106267 0.086029 -0.0190134 0.138041
150 7.23766 5.15204 1.39983 8.99371
150 0.646493 0.414989 0.136019 0.780173
150 1.63564 -5.03605 0.0315053 5.29511
150 0.0889592 -0.392374 -0.00410237 0.402353
150 14.6004 -3.82977 0.978751 15.126
150 3.04442 -0.857249 0.229552 3.17113
150 4.1788 2.05021 1.02648 4.76648
150 0.572903 0.304363 0.0964404 0.655862
150 1.59733 -0.263502 0.140013 1.62497
150 0.957696 -0.187676 0.185979 0.993474
150 -1.57576 2.40136 0.572133 2.92864
150 -0.119519 0.242604 0.0793252 0.281841
150 3.3802 -3.27744 -0.460039 4.73065
150 0.204551 -0.173301 -0.053208 0.273323
150 -9.21466 5.89829 -3.25276 11.414
150 -4.55518 2.82815 -1.65574 5.61156
150 3.37582 -9.4115 2.07639 10.212
150 1.53171 -4.34407 1.04678 4.72365
150 -8.04134 -7.09064 -0.525895 10.7339
150 -0.521559 -0.416011 -0.0397734 0.668334
150 4.48312 -11.5337 3.73012 12.9243
150 0.857976 -2.05819 0.692118 2.3348
150 -2.96527 -0.604326 0.0883299 3.02751
150 -1.41185 -0.378764 0.0137281 1.46183
150 -13.4248 -0.0926613 1.82434 13.5485
150 -0.780375 0.0271535 0.105466 0.787937
150 -15.2457 7.94341 3.68005 17.5804
150 -0.167846 0.102768 0.0371465 0.200284
150 -2.4358 2.28006 0.685336 3.4061
150 -0.999854 0.826773 0.239001 1.31924
150 -2.52858 -2.83012 -0.272935 3.80497
150 -1.02728 -1.05533 -0.0500927 1.47361
150 3.56491 0.399461 -0.755022 3.66582
150 3.52581 0.530401 -0.746227 3.64273
150 6.32032 4.98155 0.45026 8.06009
150 0.298852 0.19934 0.0219199 0.359902
150 -6.70959 -7.11143 -1.3857 9.87477
150 -4.16769 -4.27394 -0.884477 6.03478
150 6.05311 -1.52895 -1.46738 6.41335
150 0.26035 -0.0920578 -0.0777382 0.286879
150 -1.30377 0.522692 0.335818 1.44423
150 -1.03165 0.536997 0.233028 1.18616
151 -6.51241 7.5362 -0.966857 10.007
151 -4.06125 4.58937 -0.672789 6.16512
151 -2.95227 12.6388 -0.838702 13.0061
151 -0.753248 2.94083 -0.186574 3.04149
151 0.0664586 -10.682 0.704932 10.7054
151 0.0522773 -6.98761 0.570244 7.01103
151 14.8562 2.20269 -0.613859 15.0312
151 4.68273 0.647051 -0.252867 4.73398
151 -3.26393 -5.30478 0.768391 6.27569
151 -0.315761 -0.472018 0.10504 0.577529
151 8.62975 1.54924 -0.813774 8.8054
151 1.55736 0.235612 -0.108658 1.57882
151 -9.23078 -8.83183 3.57896 13.2672
151 -0.686364 -0.61014 0.243464 0.950074
151 5.71592 -0.868571 0.232207 5.7862
151 2.46132 -0.457052 0.0666602 2.50428
151 8.36383 -2.21331 -1.98136 8.87571
151 6.50509 -1.62993 -1.61731 6.89844
151 -1.71962 0.124402 0.348697 1.75902
151 -1.62464 0.247357 0.307994 1.67198
151 -5.53607 -10.2949 -2.80209 12.0202
151 -2.32909 -4.49258 -1.25963 5.21485
151 1.85031 6.34658 -0.0245495 6.61085
151 1.6459 6.05382 0.0416985 6.27371
151 13.241 3.54414 -3.93909 14.2619
151 1.01821 0.238982 -0.319769 1.09367
151 -3.84613 -10.3824 0.941504 11.1118
151 -0.695755 -1.96411 0.227793 2.09612
151 -12.2114 2.13523 -3.68071 12.9316
151 -5.16412 0.869586 -1.47021 5.43928
151 1.69277 1.0648 -0.546139 2.07305
151 1.69921 0.923828 -0.476174 1.99186
151 3.29973 5.17283 -0.366463 6.1466
151 2.83163 4.67535 -0.33511 5.47625
151 -1.28453 -9.65422 -1.44491 9.8459
151 -0.179473 -1.37525 -0.154517 1.39549
151 10.8627 -4.6474 2.32212 12.0411
151 4.97644 -2.20977 1.125 5.56001
151 4.13485 0.565123 -0.761927 4.24228
151 3.02167 0.5116 -0.622544 3.12726
151 -13.4245 0.822088 2.34648 13.6528
151 -6.00111 0.377766 1.1402 6.12014
151 -5.15042 9.1038 -0.0276243 10.4598
151 -3.44472 6.21792 -0.110101 7.1092
151 -1.86346 4.4774 1.14751 4.98361
151 -0.544505 1.15275 0.337595 1.31882
151 0.39671 -2.26406 0.146729 2.30323
151 0.0484352 -0.706897 0.0542537 0.710628
151 0.692123 -13.7418 4.16684 14.3763
151 0.144465 -2.00391 0.579512 2.09101
152 10.4871 2.44068 -1.38392 10.8559
152 1.45665 0.385088 -0.170365 1.51629
152 2.48032 0.546351 -0.537978 2.59613
152 0.0161069 -0.00379603 -0.0123728 0.0206623
152 3.35243 -10.3541 -1.54475 10.9924
152 0.69914 -2.36799 -0.351474 2.49394
152 2.92836 -2.88388 0.162637 4.11321
152 2.67446 -2.53981 0.255014 3.69708
152 -6.99168 9.52619 -0.160746 11.8177
152 -3.47201 4.82865 -0.00470999 5.94733
152 -10.2282 2.08393 -0.496653 10.4501
152 -0.407903 0.110156 -0.0142393 0.422755
152 -1.32811 -8.3136 -0.83954 8.46077
152 -0.897804 -6.35098 -0.663876 6.44839
152 -9.76199 -0.835465 0.549462 9.81307
152 -4.69421 -0.49557 0.270861 4.72806
152 11.4405 -1.01831 1.82683 11.6301
152 7.82311 -0.586934 1.22361 7.93995
152 9.43943 -7.33952 3.2537 12.3919
152 2.91792 -2.25622 1.0809 3.84358
152 0.0814955 4.95063 -1.28339 5.11493
152 0.0272086 3.82978 -0.87622 3.92884
152 10.419 -7.0109 -1.27122 12.6224
152 3.98575 -2.71419 -0.567863 4.85546
152 -3.54173 6.6251 -0.51567 7.53006
152 -1.8873 3.52126 -0.372898 4.01251
152 10.7774 2.79571 3.09436 11.5561
152 8.35653 2.08326 2.30429 8.91523
152 -2.56205 -5.67129 -0.792594 6.27343
152 -0.226841 -0.578154 -0.108374 0.630448
152 -2.36648 2.52255 0.803566 3.55094
152 -1.17037 1.18301 0.302315 1.69136
152 1.73106 6.36751 1.88462 6.86248
152 0.475545 1.5031 0.436272 1.63578
152 -0.10402 -16.843 3.34749 17.1727
152 0.0169108 -1.35925 0.299598 1.39198
152 8.99796 -4.52971 1.75919 10.2263
152 0.273191 -0.120361 0.0699466 0.306615
152 1.77167 1.94034 -0.435162 2.66329
152 1.16401 1.12076 -0.287919 1.64132
152 -7.45101 -9.32349 0.873924 11.967
152 -3.94714 -4.78432 0.442638 6.21817
152 2.82313 0.383523 -0.351255 2.87063
152 0.118167 0.0437383 -0.0088694 0.126314
152 -12.4606 -8.48355 -0.803478 15.0958
152 -2.69805 -1.84482 -0.236846 3.27704
152 6.72499 1.63422 -0.940342 6.9843
152 6.28805 1.64589 -0.819422 6.55134
152 4.25388 -7.12951 -2.50175 8.67088
152 2.2681 -3.94177 -1.29819 4.72939
153 6.20968 5.32498 -0.657109 8.20654
153 3.69282 3.14581 -0.286709 4.85956
153 -4.34984 2.07219 -0.645632 4.86127
153 -0.117438 0.0475998 -0.0380058 0.132295
153 -1.87242 -6.88997 -0.951367 7.20297
153 -0.195256 -0.768737 -0.0624302 0.7956
153 -13.1722 -11.5054 -3.80107 17.8977
153 -1.26874 -1.05602 -0.345222 1.68643
153 1.13818 12.3661 -3.43262 12.8841
153 0.0574864 0.697298 -0.16107 0.717964
153 7.45269 6.36706 -2.11342 10.0274
153 1.46 1.22371 -0.468959 1.96188
153 -4.26055 -4.62115 -1.55477 6.47493
153 -3.64099 -4.01976 -1.22249 5.55965
153 -10.3053 -3.89033 2.71943 11.3459
153 -2.39679 -0.927612 0.571211 2.63275
153 9.06412 -1.14676 -2.51828 9.47708
153 1.94356 -0.193049 -0.573539 2.03559
153 5.3724 5.91975 -0.336947 8.00123
153 3.3085 3.78835 -0.259548 5.03638
153 15.1068 -0.960696 -0.876786 15.1627
153 0.551564 -0.0104552 -0.0242029 0.552194
153 0.964557 -2.34472 -0.0272027 2.53551
153 0.260292 -0.796338 0.0372896 0.838628
153 2.72406 2.05697 0.422038 3.43944
153 1.46366 1.22559 0.26722 1.92763
153 1.61476 0.321722 -0.288551 1.67159
153 0.821869 0.0786973 -0.192129 0.847688
153 14.5808 1.58343 -3.10212 14.991
153 3.86357 0.349822 -0.817201 3.96451
153 -2.90681 4.84524 -0.0453923 5.65049
153 -1.51489 2.34838 0.0047888 2.7946
153 4.95418 11.0554 -1.28079 12.1822
153 1.47855 3.24111 -0.446284 3.59027
153 -4.16046 -16.7858 1.0182 17.3236
153 -0.26781 -1.12214 0.0344988 1.15417
153 5.54059 3.78827 1.28815 6.83436
153 1.03662 0.764508 0.285118 1.31922
153 4.83495 2.41069 -1.33413 5.56489
153 4.20837 2.19945 -1.26386 4.91379
153 14.5503 2.70141 1.81125 14.9093
153 3.96341 0.773725 0.554617 4.07614
153 -2.56388 -0.780285 0.211375 2.68831
153 -1.96023 -0.498414 0.0892007 2.02457
153 7.81505 9.62318 0.833573 12.4248
153 2.21816 2.63508 0.194423 3.44988
153 13.6689 11.6681 -1.94407 18.0766
153 0.373229 0.334285 -0.0350054 0.502267
153 -7.03741 1.73848 1.94648 7.50575
153 -0.302378 0.090265 0.109594 0.334053
154 4.94382 -9.20549 -2.20561 10.6793
154 2.8507 -5.09664 -1.24624 5.97121
154 4.6614 -0.125671 0.629493 4.70539
154 0.226544 -0.00279804 0.060744 0.234563
154 -3.87428 -0.35354 -0.1041 3.89177
154 -0.743387 -0.00966754 -0.0308914 0.744092
154 7.85462 -4.61412 0.914002 9.15536
154 4.94651 -3.00204 0.511816 5.8088
154 -0.138783 1.19792 -0.0411111 1.20664
154 -0.0560596 0.996969 -0.142142 1.00861
154 -7.90521 4.50226 0.398054 9.1061
154 -1.59347 0.974515 0.100511 1.87055
154 -4.55716 8.36053 0.756416 9.55188
154 -0.598399 0.9995 0.0888093 1.16832
154 2.3352 5.77427 0.672447 6.26479
154 0.277855 0.770465 0.126394 0.828731
154 -9.26227 0.406027 0.260745 9.27483
154 -8.38387 0.449377 0.335236 8.4026
154 -1.13193 2.33105 0.368928 2.61747
154 -0.448284 0.852816 0.214775 0.987108
154 -5.95436 -5.34727 0.415307 8.01375
154 -0.548883 -0.439413 0.0326711 0.703863
154 -2.83548 -0.235695 -0.450172 2.88066
154 -0.377394 -0.0433875 -0.109115 0.39524
154 -1.65131 -7.62331 1.16569 7.88673
154 -0.608062 -2.57272 0.333576 2.66456
154 6.39966 2.20249 -0.760326 6.81063
154 6.07461 1.97851 -0.640078 6.42067
154 -2.63939 4.1226 0.882516 4.97404
154 -0.495173 0.883671 0.198191 1.03216
154 7.90961 -3.71952 1.5814 8.88243
154 4.99353 -2.41725 1.09283 5.65444
154 -3.4317 -1.03107 -0.0738488 3.58401
154 -0.853791 -0.187334 -0.0111728 0.874173
154 -0.893884 1.58245 -0.181825 1.82654
154 -0.351377 0.763278 -0.0240252 0.840617
154 -1.05145 -1.93204 -0.0354597 2.19991
154 -0.261776 -0.402864 -0.058677 0.484014
154 -3.1189 1.21718 -0.551926 3.39318
154 -1.64158 0.561729 -0.22183 1.74916
154 -2.30216 -17.8004 2.00088 18.0598
154 -0.22179 -1.53275 0.204919 1.56221
154 8.84068 7.78791 -1.38408 11.8628
154 0.752478 0.611388 -0.111378 0.975922
154 4.1664 -3.64017 -0.517286 5.55674
154 1.87225 -1.75302 -0.265392 2.57853
154 12.4699 10.0001 -1.96499 16.1047
154 0.437995 0.383084 -0.0783692 0.587142
154 1.97378 0.291039 0.175466 2.00282
154 0.570881 0.155609 0.0719348 0.596065
155 -0.780325 -9.1981 0.53617 9.2467
155 -0.176376 -1.44529 0.0829026 1.45837
155 -10.6631 -8.59799 -3.44568 14.1244
155 -2.50946 -2.03099 -0.879569 3.34603
155 1.1358 0.989338 -0.098004 1.50945
155 0.451736 0.287095 -0.0360934 0.536462
155 10.9605 -8.9639 0.961117 14.1918
155 3.69471 -3.12055 0.347394 4.84865
155 -0.203476 13.489 -0.301783 13.4939
155 -0.00882977 0.331849 -0.0282815 0.333169
155 -9.82306 3.06945 -1.9804 10.4803
155 -3.5401 1.17994 -0.75947 3.80807
155 -6.07583 -10.409 1.0616 12.0992
155 -3.82086 -6.35009 0.691163 7.44314
155 -2.69937 0.699466 0.30375 2.80502
155 -0.458397 0.169768 0.0257465 0.489502
155 5.14013 -0.820489 1.24696 5.35248
155 0.444182 -0.0973365 0.0781429 0.461387
155 -10.7585 9.92206 1.98942 14.7699
155 -2.80342 2.58701 0.588163 3.85976
155 -2.69691 -3.884 -0.759109 4.78905
155 -1.30469 -1.84495 -0.270603 2.2758
155 -5.03283 -4.19157 0.983644 6.62315
155 -2.17344 -1.705 0.449269 2.7987
155 -4.58148 6.90971 -1.38127 8.40488
155 -0.0579476 0.0929628 -0.0338805 0.114664
155 -3.52457 3.43893 -0.233806 4.92986
155 -2.02389 2.1018 -0.188797 2.92392
155 -8.25071 8.78481 0.916655 12.0867
155 -3.96486 4.0954 0.46775 5.71937
155 4.61552 2.50263 0.09016 5.25112
155 3.61955 1.97323 -0.0484453 4.12276
155 -7.35303 -6.50677 -1.30272 9.90465
155 -2.33223 -2.00095 -0.348231 3.09263
155 -0.636668 15.2315 -1.67574 15.3366
155 -0.115843 3.40112 -0.31568 3.4177
155 7.21486 0.261286 0.545337 7.24016
155 2.666 0.0167706 0.182094 2.67226
155 6.09625 6.23798 1.77721 8.90141
155 0.0838674 0.0691611 0.0319877 0.113315
155 7.65821 2.88394 1.16234 8.26537
155 1.38359 0.47336 0.171849 1.47239
155 -5.8605 -13.6652 -0.934912 14.8983
155 -0.585992 -1.38239 -0.136959 1.50769
155 3.21296 -11.6087 1.94692 12.2014
155 0.450335 -1.68879 0.331965 1.77905
155 -1.61288 -2.67643 0.655381 3.19283
155 -1.50238 -2.64115 0.749036 3.12952
155 1.44295 0.691064 -0.270685 1.62263
155 0.500132 0.313858 -0.052447 0.592781
156 10.2142 1.54664 0.673075 10.3526
156 8.80299 1.43456 0.505886 8.93345
156 12.1503 4.04363 -1.07062 12.8501
156 1.44974 0.522588 -0.101495 1.54439
156 4.45332 6.30807 -1.43163 7.85324
156 4.37643 6.25104 -1.28195 7.7377
156 -6.8793 -11.4962 2.20249 13.5771
156 -1.72362 -2.75718 0.513832 3.29195
156 9.74906 -6.57413 2.20025 11.9626
156 2.77131 -1.9545 0.649106 3.45276
156 3.40388 -2.07568 -0.977574 4.10494
156 0.925361 -0.484645 -0.268573 1.07857
156 0.424284 10.9379 -0.561011 10.9605
156 -0.000206421 0.779513 -0.0592682 0.781763
156 -3.92274 10.294 -1.2527 11.0871
156 -1.32014 3.58636 -0.50164 3.8544
156 1.27386 -8.47094 -2.20231 8.84475
156 0.98928 -6.37964 -1.54295 6.63771
156 -0.575486 4.05664 -0.630585 4.1455
156 -0.45756 2.91492 -0.347222 2.97098
156 4.81772 -2.78096 -1.64243 5.80015
156 3.99583 -2.44636 -1.41046 4.89293
156 -0.744453 3.28743 0.486555 3.40561
156 -0.338713 1.74928 0.338901 1.81372
156 -2.03886 6.02099 -0.0969606 6.35757
156 -0.0422577 0.170964 0.0142057 0.176681
156 -8.21083 -0.773292 0.774781 8.28348
156 -7.61139 -0.671388 0.595594 7.66412
156 6.58146 8.95675 0.504986 11.1263
156 1.29843 1.86736 0.117466 2.27744
156 11.409 2.04719 3.15274 12.0123
156 1.53074 0.224631 0.418444 1.60272
156 -9.90564 -1.30822 0.958078 10.0375
156 -0.67502 -0.0574663 0.0491515 0.679243
156 -2.58468 1.97193 0.527099 3.29347
156 -1.41275 1.16501 0.222286 1.84459
156 4.29464 8.03898 -1.60612 9.25466
156 3.00063 5.40138 -1.04289 6.26628
156 -1.83571 1.59095 0.158082 2.43432
156 -0.0435546 0.0664938 0.0159954 0.081082
156 7.67667 4.86186 1.11486 9.15489
156 6.73337 4.18474 0.86537 7.97491
156 1.0203 0.911081 0.0867272 1.37062
156 0.780614 0.547979 0.0777224 0.956912
156 8.01923 0.25401 1.32403 8.13177
156 0.419325 0.0405637 0.0843336 0.429641
156 -2.31278 -0.456209 -0.60602 2.434
156 -1.67892 -0.406315 -0.536538 1.80879
156 2.63006 6.00606 -1.56885 6.74175
156 1.04489 2.18716 -0.599619 2.497
157 7.39292 -2.24774 -0.710499 7.75967
157 6.16963 -1.8666 -0.469308 6.46288
157 -4.99277 -6.66158 1.26153 8.41997
157 -2.56963 -3.54165 0.59184 4.41549
157 5.5788 14.6302 3.34376 16.0108
157 0.658138 1.80393 0.449257 1.97209
157 1.7619 -5.61453 0.22702 5.88887
157 1.64932 -4.83576 0.196099 5.11305
157 1.95087 -2.46663 0.894092 3.26949
157 0.248757 -0.250837 0.12344 0.374215
157 -2.91623 -6.84929 -0.515178 7.46207
157 -1.17482 -2.81623 -0.127557 3.05411
157 10.1223 -2.79309 1.25214 10.575
157 0.210323 -0.0533994 0.0450069 0.221614
157 7.44722 -10.4595 -0.823174 12.8663
157 0.426232 -0.545609 -0.0503984 0.694192
157 3.26718 -6.22351 -1.41149 7.1693
157 0.673053 -1.15564 -0.271972 1.36473
157 -0.178382 -1.5881 0.0559156 1.59906
157 -0.119272 -0.564167 -0.0388279 0.577943
157 8.45429 11.4092 1.28695 14.2584
157 0.333152 0.466203 0.0266252 0.573624
157 -0.950509 1.37943 -0.330373 1.70747
157 -0.488817 0.572054 -0.102005 0.759337
157 6.33875 0.468895 -0.594365 6.3838
157 5.55103 0.416542 -0.647414 5.60415
157 6.00475 -9.61607 0.433502 11.3452
157 2.14506 -3.33866 0.213182 3.97408
157 -2.96528 -2.69626 1.07485 4.14946
157 -1.29375 -1.2988 0.503175 1.90102
157 -2.08296 -7.93625 -1.86431 8.41419
157 -0.35188 -1.20236 -0.244438 1.27642
157 -3.59163 -4.12412 1.04297 5.5674
157 -3.17979 -3.54029 0.803199 4.82596
157 -4.27052 -7.66356 -1.58052 8.91435
157 -1.45116 -2.53795 -0.598936 2.98426
157 5.83005 0.252234 -1.07311 5.93335
157 5.40202 0.105999 -0.968995 5.48926
157 -9.16959 6.62161 0.685399 11.3312
157 -2.87339 2.16874 0.213933 3.60632
157 -5.95829 -5.36695 2.1529 8.30304
157 -1.07341 -1.04537 0.403625 1.55175
157 -1.17327 1.59882 0.461213 2.03605
157 -0.719455 0.847033 0.194119 1.12817
157 2.40119 3.22759 0.603864 4.06789
157 1.54919 1.90724 0.354667 2.48261
157 -1.33248 9.2123 -0.18695 9.31004
157 -0.144115 1.12569 0.0205482 1.13506
157 -2.61568 -0.89163 0.3156 2.78143
157 -2.32713 -0.673881 0.333663 2.4456
158 4.04921 -8.36304 1.17537 9.36579
158 0.427174 -0.798252 0.13556 0.915457
158 0.909846 2.49876 -0.436996 2.69492
158 0.826299 2.30129 -0.53311 2.50258
158 7.84906 -2.9272 -1.49073 8.50874
158 0.371567 -0.156412 -0.0967056 0.414582
158 -7.32165 -3.34954 2.41537 8.40595
158 -4.40984 -2.13308 1.47456 5.11577
158 -11.4586 -10.5164 3.57645 15.9589
158 -2.2712 -2.00438 0.705148 3.11016
158 2.04644 -13.2365 3.26866 13.7868
158 0.78495 -4.88437 1.28625 5.11152
158 4.99254 -4.15199 -0.303415 6.50051
158 4.86482 -3.99828 -0.422251 6.31118
158 1.84452 0.515628 0.178739 1.92356
158 1.19617 0.351839 0.224963 1.26697
158 1.52917 8.00575 1.8612 8.36029
158 0.048285 0.342545 0.101863 0.360617
158 -0.0221721 1.53011 0.205999 1.54407
158 0.0752164 0.901574 0.176935 0.921845
158 4.13425 6.36043 -1.77974 7.79196
158 1.91489 3.10372 -0.893658 3.75479
158 -3.48499 4.12537 0.420401 5.41669
158 -1.97332 2.18908 0.260536 2.95871
158 7.67213 -7.52034 -1.85809 10.9027
158 5.99265 -5.86193 -1.32933 8.4877
158 -10.7544 -4.17232 0.837482 11.5658
158 -6.61904 -2.50318 0.600805 7.10201
158 1.45268 -0.435974 0.227553 1.53367
158 1.33973 -0.395078 0.341403 1.43788
158 -0.855648 6.25917 -1.06303 6.4062
158 -0.351631 2.59669 -0.353078 2.64407
158 5.62302 3.04199 0.348278 6.40261
158 2.80965 1.41248 0.166961 3.14915
158 -2.35195 8.87516 -0.424283 9.19131
158 -2.17407 8.3134 -0.524801 8.60898
158 3.08184 2.55469 -0.174416 4.00682
158 0.547197 0.382956 -0.0378766 0.668965
158 5.1507 4.37179 1.57782 6.9377
158 4.67655 3.8102 1.36846 6.1855
158 8.34652 -12.2183 2.82981 15.0652
158 0.588461 -0.825918 0.223658 1.03848
158 5.93512 11.0476 1.21312 12.5995
158 1.81924 3.24433 0.329912 3.73419
158 6.47536 -1.33485 -0.175623 6.61384
158 2.88255 -0.682718 -0.104169 2.96413
158 -7.07092 1.40754 1.5783 7.38039
158 -0.822404 0.121169 0.201424 0.855337
158 0.895791 4.96363 -0.025463 5.04387
